date,time,location,download,upload
2018-01-04,07:26,Sønderborg,203.37,463.72
2018-12-23,19:02,Randers,422.24,749.09
2018-01-25,02:49,Hedensted,1269.68,347.91
2018-08-12,21:44,Tårnby,875.25,1119.26
2018-12-11,19:15,Haderslev,999.62,882.96
2018-08-29,09:38,Stevns,1445.2,1148.52
2018-08-11,07:23,Vejle,338.27,571.82
2018-07-01,08:44,Billund,1744.12,94.37
2018-09-11,19:59,Mariagerfjord,2252.41,856.95
2018-10-15,08:19,Lyngby-Taarbæk,638.58,783.12
2018-04-04,14:15,Silkeborg,720.32,1049.95
2018-05-09,16:52,Brøndby,2449.51,1196.02
2018-03-21,15:47,Hjørring,2418.65,996.55
2018-05-01,23:39,Ballerup,387.87,500.44
2018-08-20,09:59,Allerød,2520.19,720.72
2018-02-13,14:10,Nyborg,844.45,995.35
2018-05-05,06:53,Billund,307.87,1188.25
2018-04-03,00:58,Aarhus,2417.17,796.29
2018-10-19,05:40,Favrskov,675.76,419.02
2018-02-05,21:04,Nordfyn,1405.28,1029.81
2018-09-16,15:48,Slagelse,891.83,1246.46
2018-12-15,18:05,Helsingør,338.67,110.44
2018-10-28,10:36,Rødovre,1443.78,997.56
2018-10-13,05:03,Frederikssund,2339.0,992.99
2018-09-04,23:03,Køge,1206.85,523.44
2018-05-11,17:56,Struer,1396.43,1023.67
2018-10-29,01:21,Randers,2321.78,1121.04
2018-10-23,12:54,Vallensbæk,1787.11,288.52
2018-03-05,17:39,Ringkøbing-Skjern,457.94,48.02
2018-05-27,01:17,Brønderslev,2050.12,761.42
2018-08-16,05:10,Ikast-Brande,1525.21,774.55
2018-03-07,05:40,Viborg,1796.4,1075.75
2018-06-22,19:39,Randers,1633.56,867.18
2018-06-29,00:11,Nyborg,239.52,245.85
2018-07-15,07:03,Ishøj,2333.79,833.72
2018-03-12,20:48,Kalundborg,1571.58,408.96
2018-08-06,07:40,Morsø,1642.7,351.81
2018-06-11,07:39,Albertslund,1505.72,1064.15
2018-05-22,12:17,Assens,151.06,14.29
2018-03-31,15:23,Frederikshavn,2514.87,884.37
2018-09-11,17:07,Hørsholm,649.82,976.97
2018-03-11,05:22,Gladsaxe,2310.8,550.98
2018-04-24,20:41,Slagelse,1962.05,431.1
2018-03-29,04:07,Herlev,2243.43,888.28
2018-07-18,15:44,Frederiksberg,153.83,385.75
2018-12-21,08:56,Roskilde,1849.53,286.84
2018-01-11,16:45,Langeland,367.99,106.49
2018-05-26,21:54,Mariagerfjord,1901.22,412.18
2018-10-08,21:28,Copenhagen,1402.61,288.28
2018-08-15,06:48,Egedal,2545.33,125.4
2018-08-21,00:17,Aalborg,409.68,292.75
2018-02-27,17:42,Vejen,1124.33,867.5
2018-07-22,18:07,Fredericia,2291.29,490.45
2018-06-10,02:19,Copenhagen,1004.51,33.22
2018-11-01,07:12,Faxe,2108.13,1133.61
2018-04-28,09:25,Egedal,749.58,943.71
2018-05-01,21:45,Fredensborg,1017.11,254.07
2018-05-29,14:32,Billund,2018.97,332.28
2018-11-11,00:03,Tårnby,983.41,494.18
2018-01-14,14:03,Silkeborg,210.08,481.18
2018-01-01,08:17,Allerød,1161.42,837.73
2018-03-05,16:03,Dragør,2542.51,66.05
2018-01-05,04:47,Tårnby,193.7,761.07
2018-08-21,13:52,Viborg,467.14,1041.16
2018-02-01,16:32,Jammerbugt,1248.19,2.56
2018-04-30,08:24,Greve,1210.73,752.22
2018-04-19,00:54,Aalborg,2016.69,489.69
2018-10-31,18:33,Dragør,841.62,550.54
2018-02-13,02:03,Silkeborg,2239.87,174.87
2018-02-02,23:58,Vallensbæk,1232.36,877.95
2018-09-08,18:10,Køge,2009.86,1185.23
2018-09-09,13:35,Faaborg-Midtfyn,1808.63,204.02
2018-07-20,23:16,Svendborg,2300.25,420.62
2018-12-28,05:55,Assens,253.13,180.28
2018-10-06,02:28,Hjørring,438.53,605.81
2018-09-08,14:53,Slagelse,1656.78,184.95
2018-02-28,18:26,Aarhus,2099.14,130.46
2018-04-22,10:48,Faaborg-Midtfyn,1859.35,503.51
2018-08-19,09:37,Fredericia,1215.25,744.5
2018-02-10,19:24,Fredericia,238.55,917.23
2018-09-28,11:09,Viborg,2214.32,910.65
2018-07-30,23:13,Vallensbæk,1452.99,582.36
2018-11-25,15:06,Gladsaxe,423.49,156.9
2018-07-03,13:48,Hvidovre,287.22,997.78
2018-07-07,10:25,Læsø,2391.48,193.77
2018-04-29,09:53,Hvidovre,520.93,897.39
2018-12-31,08:33,Lolland,933.7,220.39
2018-08-29,05:00,Morsø,1946.94,396.59
2018-04-08,13:21,Gribskov,798.62,94.35
2018-06-08,01:57,Kalundborg,2349.35,566.61
2018-01-25,23:26,Bornholm,1679.53,384.9
2018-01-04,20:11,Vallensbæk,2037.72,310.88
2018-05-24,14:05,Vordingborg,1023.82,899.65
2018-03-12,22:50,Frederikssund,351.76,513.9
2018-03-28,18:45,Frederiksberg,1139.46,1161.31
2018-08-17,02:30,Fredensborg,1869.97,919.51
2018-12-22,15:35,Ringsted,2420.76,124.57
2018-06-04,21:23,Struer,1193.14,247.14
2018-08-06,04:35,Vejle,693.28,1210.96
2018-08-05,08:29,Gentofte,1340.71,972.71
2018-12-05,11:16,Assens,773.82,1171.22
2018-12-10,04:58,Fredensborg,1509.99,798.95
2018-02-15,12:45,Tønder,340.74,909.7
2018-12-10,04:02,Faaborg-Midtfyn,1124.53,551.4
2018-07-31,13:47,Frederiksberg,472.28,422.72
2018-10-02,23:07,Vejen,1840.6,467.15
2018-11-15,16:15,Lemvig,573.43,766.61
2018-06-04,07:21,Albertslund,2123.34,1132.12
2018-03-24,07:06,Ballerup,102.42,58.17
2018-10-28,20:07,Kalundborg,2110.25,681.85
2018-01-12,07:09,Hvidovre,628.6,1094.81
2018-01-20,21:13,Odense,2481.73,28.69
2018-12-12,14:13,Kolding,57.63,942.33
2018-09-19,06:14,Vesthimmerland,126.04,32.49
2018-11-11,20:58,Dragør,917.24,335.77
2018-05-16,12:40,Holbæk,1029.44,136.05
2018-07-22,14:45,Sorø,955.89,604.5
2018-11-10,22:27,Rudersdal,2330.8,403.5
2018-05-12,03:50,Varde,1122.3,326.79
2018-02-16,12:10,Nyborg,2300.71,441.85
2018-05-28,14:45,Odsherred,2157.84,801.67
2018-06-18,09:05,Holstebro,1581.6,464.62
2018-04-19,12:29,Thisted,1706.46,234.7
2018-11-05,23:48,Skive,936.6,1213.74
2018-06-10,01:36,Billund,1318.73,474.61
2018-12-03,02:36,Lolland,281.84,323.5
2018-09-04,07:23,Holstebro,2321.32,116.61
2018-11-12,05:20,Fredensborg,2050.73,904.58
2018-10-09,23:32,Billund,1051.57,418.83
2018-04-27,10:12,Morsø,463.04,691.13
2018-04-28,21:43,Køge,1483.64,96.91
2018-02-06,10:10,Tønder,2235.07,883.03
2018-01-24,06:45,Norddjurs,1732.95,287.15
2018-09-07,23:14,Greve,1353.49,545.74
2018-02-03,17:34,Tønder,2401.12,564.14
2018-02-28,18:08,Greve,2014.95,741.54
2018-10-24,09:50,Haderslev,2249.7,270.14
2018-11-13,01:44,Bornholm,411.78,1096.26
2018-05-26,10:37,Aalborg,2527.63,1210.93
2018-08-21,23:02,Haderslev,2313.39,1175.81
2018-10-19,22:11,Mariagerfjord,1856.06,520.64
2018-02-04,08:05,Lyngby-Taarbæk,2081.4,619.82
2018-03-08,02:54,Gentofte,386.66,608.96
2018-03-05,18:06,Dragør,2253.33,160.14
2018-12-28,10:16,Faxe,15.71,229.36
2018-12-18,03:51,Svendborg,699.04,992.0
2018-08-24,23:43,Hillerød,673.91,1150.23
2018-12-09,03:07,Hillerød,1682.11,874.36
2018-07-19,03:00,Vejle,2357.62,410.25
2018-11-04,17:56,Vallensbæk,2236.47,273.95
2018-08-08,00:40,Rudersdal,668.58,292.97
2018-08-27,20:13,Læsø,97.7,551.19
2018-04-30,06:37,Albertslund,1059.72,450.27
2018-09-30,14:37,Holbæk,316.96,29.82
2018-01-27,13:51,Ishøj,1686.21,1232.39
2018-06-16,01:17,Ringkøbing-Skjern,1769.13,1043.09
2018-09-27,09:42,Vesthimmerland,774.41,1121.46
2018-08-01,02:15,Fredensborg,2323.56,608.4
2018-04-20,13:06,Billund,586.36,659.96
2018-06-29,23:04,Faxe,142.78,1106.02
2018-04-13,01:48,Gribskov,672.87,826.52
2018-03-22,08:28,Samsø,1460.81,671.83
2018-01-08,19:19,Copenhagen,458.7,810.12
2018-02-05,21:12,Norddjurs,2213.31,339.18
2018-06-05,16:26,Jammerbugt,2109.63,204.08
2018-11-28,00:39,Skanderborg,1593.04,1257.16
2018-01-13,16:53,Halsnæs,177.54,301.09
2018-01-11,09:40,Fredensborg,969.77,439.2
2018-06-26,17:02,Fanø,1503.35,1191.03
2018-08-31,14:47,Viborg,1705.61,1235.85
2018-11-18,04:13,Brønderslev,1674.6,994.67
2018-05-24,22:11,Svendborg,1556.02,126.49
2018-05-29,05:58,Odsherred,311.75,1130.92
2018-07-11,06:39,Solrød,1513.43,734.95
2018-04-25,17:15,Holbæk,987.08,1026.62
2018-12-06,11:05,Ballerup,666.05,263.8
2018-04-18,03:56,Glostrup,2387.64,1233.09
2018-04-14,02:28,Køge,495.79,1026.32
2018-09-06,23:26,Lolland,917.92,751.32
2018-08-29,01:04,Slagelse,2530.8,870.3
2018-10-31,13:20,Morsø,2200.89,974.72
2018-08-10,14:54,Slagelse,2222.74,674.67
2018-11-24,00:03,Brøndby,914.56,945.47
2018-11-16,13:32,Vallensbæk,1625.57,414.36
2018-11-22,23:51,Brøndby,909.51,934.95
2018-10-22,16:52,Glostrup,1616.46,221.83
2018-09-14,11:47,Roskilde,1921.71,263.72
2018-01-16,15:56,Fanø,2233.72,1074.01
2018-05-26,06:14,Lemvig,37.52,596.99
2018-11-14,18:15,Egedal,2214.45,1243.76
2018-02-22,01:02,Frederiksberg,1369.56,254.29
2018-01-05,10:03,Esbjerg,632.91,529.76
2018-08-30,22:10,Rudersdal,543.03,1082.66
2018-06-09,09:51,Slagelse,1349.05,690.41
2018-10-23,12:14,Frederiksberg,1366.4,1076.9
2018-03-24,05:54,Gentofte,2226.44,763.1
2018-04-23,13:25,Hørsholm,751.86,1176.33
2018-12-11,00:30,Brøndby,63.79,826.9
2018-03-24,17:45,Hjørring,1130.13,766.13
2018-11-04,07:34,Kalundborg,965.31,1134.64
2018-01-07,21:41,Brøndby,504.14,674.14
2018-06-13,18:48,Vesthimmerland,2260.98,988.97
2018-07-14,13:25,Esbjerg,872.88,181.49
2018-07-15,03:01,Ringkøbing-Skjern,1480.01,405.1
2018-07-01,16:09,Bornholm,28.26,1144.26
2018-04-24,11:08,Hjørring,2162.45,420.25
2018-02-22,09:39,Norddjurs,2487.7,757.89
2018-08-05,12:35,Rødovre,643.25,1153.12
2018-09-01,20:38,Skanderborg,615.22,851.92
2018-01-16,02:38,Ringsted,64.42,230.26
2018-12-22,00:34,Morsø,65.1,46.69
2018-03-05,17:15,Aarhus,1030.49,429.0
2018-09-09,20:20,Struer,944.61,581.51
2018-01-28,21:34,Lyngby-Taarbæk,1836.37,2.91
2018-08-21,12:59,Bornholm,1011.56,664.14
2018-11-08,21:04,Næstved,2063.43,1161.11
2018-06-30,05:55,Herning,485.69,745.07
2018-05-29,01:43,Hjørring,489.11,242.1
2018-01-25,12:36,Fredensborg,654.39,800.71
2018-08-28,19:13,Guldborgsund,1748.62,1273.89
2018-05-31,22:40,Skive,1080.17,1165.83
2018-11-14,21:10,Fanø,1080.77,281.45
2018-05-23,01:23,Helsingør,2261.81,767.81
2018-06-08,03:35,Egedal,635.56,608.08
2018-12-12,15:57,Dragør,2483.74,973.45
2018-01-23,04:11,Svendborg,1552.92,679.48
2018-02-22,20:15,Lemvig,174.43,378.78
2018-03-05,00:29,Dragør,817.09,684.1
2018-03-22,01:58,Silkeborg,717.22,232.19
2018-06-18,02:17,Vesthimmerland,2555.37,608.0
2018-04-28,20:27,Horsens,393.92,589.97
2018-07-31,19:23,Assens,1247.71,798.29
2018-05-29,18:09,Thisted,1258.65,865.76
2018-12-07,00:13,Brønderslev,1051.93,527.46
2018-10-16,13:03,Odense,1143.25,117.81
2018-03-16,09:23,Frederikssund,355.84,754.73
2018-04-08,12:00,Hvidovre,988.97,704.76
2018-09-01,00:19,Lolland,2186.2,1001.78
2018-04-28,19:43,Viborg,428.34,814.86
2018-10-29,21:42,Ringsted,1244.54,338.42
2018-05-01,09:30,Sorø,764.55,345.83
2018-04-02,15:39,Køge,761.69,340.12
2018-07-31,05:08,Lemvig,120.13,144.97
2018-11-07,01:12,Glostrup,28.26,334.04
2018-08-24,12:51,Guldborgsund,922.04,717.91
2018-05-07,08:14,Faaborg-Midtfyn,1741.38,731.48
2018-11-13,18:29,Skive,229.76,942.45
2018-10-19,14:57,Solrød,510.02,80.83
2018-06-08,05:36,Rebild,1497.07,1093.71
2018-05-16,18:50,Aarhus,1047.28,681.56
2018-09-17,05:50,Lyngby-Taarbæk,1343.23,642.77
2018-07-27,21:49,Frederikssund,735.31,889.48
2018-04-25,14:37,Lolland,1270.95,605.5
2018-11-10,12:06,Nordfyn,167.73,870.48
2018-02-17,10:32,Herning,1130.86,46.32
2018-05-30,21:35,Tønder,424.91,351.03
2018-10-13,10:50,Herlev,2438.37,469.32
2018-08-19,16:10,Vallensbæk,1753.9,284.39
2018-06-02,03:28,Ærø,535.89,1130.0
2018-01-10,15:37,Silkeborg,133.82,159.72
2018-11-24,05:33,Haderslev,456.06,84.84
2018-09-02,13:30,Nyborg,1490.76,928.77
2018-07-26,06:32,Solrød,822.59,81.77
2018-07-16,17:18,Solrød,1553.29,1070.66
2018-04-06,15:21,Ikast-Brande,1748.83,535.18
2018-10-08,06:25,Aabenraa,2327.68,27.17
2018-12-05,12:48,Dragør,2123.6,84.2
2018-10-27,10:07,Varde,2363.41,251.87
2018-08-31,01:15,Albertslund,2521.57,598.91
2018-11-16,09:13,Hedensted,1433.6,222.79
2018-10-29,16:18,Nordfyn,1427.56,1192.79
2018-04-12,02:45,Rudersdal,731.32,372.98
2018-06-19,20:15,Herning,1421.66,80.62
2018-08-09,15:29,Aabenraa,1630.45,742.26
2018-07-09,17:45,Norddjurs,1688.63,91.53
2018-06-27,20:32,Assens,1234.91,557.87
2018-02-21,16:38,Tønder,2543.67,1048.47
2018-03-08,19:07,Allerød,2504.21,874.91
2018-09-05,02:02,Rudersdal,1333.95,187.97
2018-12-06,13:17,Vordingborg,577.28,530.51
2018-08-19,17:46,Samsø,2104.14,61.17
2018-07-06,06:30,Greve,1894.08,755.73
2018-11-07,20:50,Høje-Taastrup,1548.41,445.13
2018-08-07,19:35,Fredericia,2250.44,861.6
2018-04-04,06:04,Holbæk,1434.41,1143.49
2018-02-11,02:59,Nyborg,466.95,1250.73
2018-08-10,06:18,Stevns,1685.72,175.93
2018-09-11,11:16,Holstebro,1148.0,442.48
2018-02-20,21:13,Gentofte,1073.2,103.9
2018-03-02,15:20,Haderslev,347.94,1271.08
2018-03-17,11:36,Lemvig,489.89,868.94
2018-02-26,21:38,Odsherred,1520.83,696.63
2018-01-25,22:26,Viborg,2530.95,560.53
2018-08-22,22:43,Lolland,89.59,978.27
2018-11-22,06:35,Svendborg,1257.73,620.42
2018-03-20,20:15,Kerteminde,134.73,1243.76
2018-09-21,14:00,Helsingør,1295.98,374.12
2018-12-10,00:43,Slagelse,2172.54,1073.58
2018-10-04,19:17,Horsens,1714.3,64.9
2018-06-17,20:59,Syddjurs,1974.47,1247.75
2018-06-06,08:20,Albertslund,2111.2,799.64
2018-08-28,19:34,Ballerup,1335.31,1099.66
2018-04-10,21:43,Horsens,115.29,478.67
2018-03-25,18:23,Ringsted,441.35,1036.48
2018-11-26,15:08,Brønderslev,1823.07,866.23
2018-04-28,10:02,Vesthimmerland,969.74,83.29
2018-10-29,16:02,Kerteminde,1095.04,852.08
2018-12-08,00:13,Slagelse,836.96,229.99
2018-05-29,23:03,Thisted,1046.22,600.61
2018-06-09,14:08,Tårnby,308.7,607.7
2018-07-01,12:11,Rudersdal,997.12,1103.76
2018-06-30,05:44,Randers,112.67,431.06
2018-03-19,02:54,Samsø,982.86,1095.15
2018-10-02,23:32,Svendborg,1168.36,350.68
2018-03-28,18:32,Norddjurs,2270.93,976.46
2018-03-26,14:26,Ikast-Brande,885.94,614.93
2018-10-10,20:47,Varde,425.07,438.72
2018-10-28,15:51,Vallensbæk,735.05,311.91
2018-10-03,01:38,Brønderslev,2416.44,1234.47
2018-12-01,06:27,Kerteminde,590.39,966.19
2018-07-15,12:15,Halsnæs,858.35,63.87
2018-05-17,02:29,Svendborg,2313.05,1097.91
2018-08-02,03:17,Kerteminde,228.68,1149.65
2018-11-05,04:59,Haderslev,2463.22,214.7
2018-12-09,09:24,Skive,986.45,200.94
2018-02-28,08:41,Middelfart,2289.54,406.17
2018-10-12,09:06,Esbjerg,1432.76,384.88
2018-12-10,01:33,Copenhagen,814.84,426.2
2018-04-26,22:24,Ikast-Brande,1644.92,1194.0
2018-10-04,17:20,Helsingør,1093.08,298.49
2018-12-25,06:35,Middelfart,1092.75,682.75
2018-03-04,09:49,Læsø,1370.49,1175.44
2018-07-21,00:42,Viborg,53.35,1023.73
2018-01-20,05:40,Mariagerfjord,13.25,851.45
2018-03-04,02:10,Mariagerfjord,2291.54,953.45
2018-10-22,17:29,Skanderborg,385.03,42.73
2018-05-11,04:51,Lyngby-Taarbæk,1026.63,512.68
2018-06-05,15:36,Læsø,201.31,871.2
2018-08-01,03:40,Syddjurs,2231.44,250.29
2018-03-27,15:46,Gentofte,890.32,280.68
2018-02-14,17:39,Aabenraa,260.53,9.58
2018-02-17,23:02,Greve,2125.0,835.96
2018-10-07,21:13,Holbæk,1253.43,241.22
2018-08-26,02:09,Frederikshavn,2460.24,1040.65
2018-04-22,01:46,Solrød,2207.95,613.43
2018-09-13,17:01,Herlev,802.45,533.04
2018-02-13,07:48,Struer,1996.04,276.79
2018-08-17,14:11,Slagelse,1887.02,1194.02
2018-09-29,04:16,Læsø,1078.19,424.49
2018-09-03,18:58,Holstebro,1717.78,779.3
2018-03-06,23:33,Hillerød,2510.94,839.07
2018-07-21,03:32,Vordingborg,2228.13,991.26
2018-09-25,02:54,Kolding,1503.93,273.02
2018-09-30,01:10,Norddjurs,398.46,388.67
2018-10-03,20:49,Ringsted,1592.77,923.2
2018-03-12,11:19,Kalundborg,666.16,1038.25
2018-08-31,14:24,Rebild,1896.61,402.7
2018-01-06,14:16,Faaborg-Midtfyn,2194.34,780.3
2018-04-01,18:09,Randers,1557.35,788.63
2018-09-25,02:39,Faxe,2415.34,1223.58
2018-08-06,14:56,Ringsted,1466.48,877.69
2018-09-12,14:05,Billund,1459.06,947.22
2018-02-12,22:18,Helsingør,1237.36,455.76
2018-05-22,09:56,Stevns,1410.85,464.96
2018-10-09,18:10,Ishøj,843.39,580.18
2018-02-11,18:14,Aalborg,1385.25,1058.33
2018-09-22,05:32,Halsnæs,1822.08,231.19
2018-03-08,12:20,Sønderborg,1856.75,646.42
2018-05-01,20:25,Fredensborg,984.14,347.39
2018-09-18,11:08,Ærø,0.96,711.56
2018-03-25,13:25,Aalborg,606.01,34.5
2018-08-12,06:20,Ringkøbing-Skjern,1352.12,496.98
2018-04-30,03:19,Lejre,255.99,226.09
2018-01-23,00:52,Odder,1822.73,786.92
2018-07-29,13:46,Aarhus,1248.72,872.67
2018-05-02,19:10,Ballerup,528.59,498.49
2018-06-12,01:35,Holbæk,1030.58,636.73
2018-02-21,10:45,Gladsaxe,1254.57,896.88
2018-10-16,23:07,Ishøj,1034.27,399.71
2018-01-24,18:53,Ballerup,705.84,221.05
2018-01-17,23:41,Gentofte,531.49,471.63
2018-03-01,23:01,Vejen,626.56,686.79
2018-04-28,04:15,Assens,2525.6,456.93
2018-11-21,09:58,Varde,191.36,1166.24
2018-10-18,02:18,Tønder,283.3,1.68
2018-08-29,00:29,Middelfart,1342.9,869.34
2018-05-25,06:21,Ballerup,2519.26,1148.75
2018-01-14,10:03,Brøndby,974.51,897.55
2018-07-01,17:26,Ishøj,1931.9,1271.41
2018-12-18,00:30,Gribskov,2372.69,331.45
2018-09-06,19:43,Tønder,480.74,184.43
2018-08-23,23:59,Silkeborg,256.25,1081.28
2018-12-04,13:10,Viborg,446.35,1114.33
2018-05-23,15:40,Slagelse,2359.45,826.04
2018-01-11,19:09,Halsnæs,416.31,665.14
2018-08-09,07:13,Fredericia,1406.91,499.36
2018-04-30,19:15,Syddjurs,885.49,893.02
2018-02-01,09:12,Tårnby,1431.25,643.81
2018-09-24,16:11,Albertslund,2510.27,10.27
2018-05-14,02:59,Fredericia,1383.06,699.52
2018-09-05,05:24,Nyborg,443.53,488.13
2018-03-29,10:19,Jammerbugt,578.92,543.44
2018-03-20,23:28,Hjørring,1939.48,874.65
2018-08-05,11:07,Frederikshavn,382.24,1033.33
2018-10-16,02:17,Rudersdal,1503.55,1069.17
2018-11-05,14:05,Helsingør,613.72,863.79
2018-05-03,08:59,Fredericia,1783.06,1249.93
2018-09-15,09:56,Lemvig,1327.94,645.46
2018-02-18,06:09,Frederiksberg,1139.42,188.78
2018-12-13,10:06,Ringkøbing-Skjern,1675.33,530.56
2018-02-10,01:52,Furesø,835.28,856.08
2018-10-14,07:59,Langeland,1123.19,431.44
2018-11-15,19:47,Kolding,2446.9,1231.24
2018-05-03,02:30,Frederiksberg,1929.62,776.45
2018-10-28,12:51,Samsø,213.78,1070.61
2018-12-25,09:16,Frederiksberg,601.2,806.64
2018-07-17,22:33,Fredericia,1930.82,1060.4
2018-09-27,11:33,Vallensbæk,510.62,479.23
2018-08-14,15:40,Hjørring,1220.63,930.47
2018-09-08,18:36,Hørsholm,73.49,260.84
2018-06-26,19:02,Solrød,527.24,436.11
2018-10-07,22:05,Thisted,2555.9,1126.34
2018-05-12,02:19,Faaborg-Midtfyn,734.45,801.23
2018-12-26,03:20,Langeland,1713.11,179.66
2018-11-20,20:51,Norddjurs,2253.71,557.36
2018-01-27,16:18,Esbjerg,553.76,403.14
2018-02-21,09:15,Lejre,1556.53,914.52
2018-09-06,10:49,Solrød,2416.84,949.09
2018-07-27,12:13,Fredericia,1235.9,967.53
2018-01-08,19:51,Fredericia,1341.71,172.63
2018-09-26,06:32,Skive,975.77,510.91
2018-02-20,09:16,Frederikssund,1790.24,1152.47
2018-02-25,10:38,Morsø,2006.55,792.14
2018-12-02,17:16,Kalundborg,677.35,74.78
2018-11-20,16:51,Guldborgsund,1016.02,335.03
2018-04-28,09:27,Varde,2534.27,1157.95
2018-05-13,10:19,Køge,2529.94,1095.03
2018-04-11,00:39,Læsø,585.8,404.22
2018-12-29,17:38,Gentofte,1841.88,1095.36
2018-10-28,21:27,Horsens,1752.06,1205.65
2018-05-01,04:26,Odsherred,1411.32,74.52
2018-06-14,23:18,Køge,1622.86,911.38
2018-05-14,06:57,Tårnby,2147.17,847.12
2018-04-22,15:23,Faxe,760.12,517.76
2018-05-28,07:08,Aalborg,113.61,376.17
2018-06-15,07:35,Skanderborg,2150.41,118.87
2018-10-14,17:13,Dragør,2361.56,969.96
2018-08-27,02:42,Mariagerfjord,2247.76,560.12
2018-01-15,22:42,Odense,1859.5,48.13
2018-11-02,07:01,Jammerbugt,1610.12,307.12
2018-06-17,20:16,Tårnby,1720.63,1146.33
2018-02-23,19:30,Rebild,1160.69,369.55
2018-11-20,15:44,Kalundborg,378.7,1066.48
2018-07-15,05:27,Svendborg,1205.39,1228.77
2018-02-12,13:23,Læsø,1641.33,1218.92
2018-12-01,00:07,Herlev,1976.15,1170.93
2018-09-10,11:09,Syddjurs,736.48,715.91
2018-09-28,16:09,Faaborg-Midtfyn,871.36,793.85
2018-12-18,00:14,Lyngby-Taarbæk,1382.75,23.71
2018-05-05,02:26,Syddjurs,840.9,1042.19
2018-10-29,14:23,Herning,1175.09,129.62
2018-08-30,00:45,Vejle,561.67,65.82
2018-12-25,02:48,Ikast-Brande,1895.99,624.46
2018-08-13,11:05,Frederikshavn,1189.6,157.6
2018-05-26,19:45,Faaborg-Midtfyn,405.87,726.31
2018-06-11,22:06,Albertslund,1309.7,375.42
2018-02-21,14:14,Lyngby-Taarbæk,773.38,989.89
2018-03-10,14:27,Svendborg,2494.8,47.83
2018-06-28,23:14,Køge,236.66,685.94
2018-09-10,01:06,Helsingør,2127.22,1206.33
2018-07-04,07:43,Faxe,50.69,623.79
2018-02-16,19:34,Holbæk,48.01,570.21
2018-11-17,06:04,Vallensbæk,1354.51,1270.09
2018-09-06,19:18,Gentofte,234.31,1144.54
2018-09-25,07:20,Odense,1486.18,889.72
2018-09-05,04:51,Odense,677.61,405.27
2018-11-09,14:26,Gladsaxe,2023.53,1268.62
2018-09-15,19:55,Køge,621.81,1116.03
2018-08-09,16:12,Brønderslev,767.55,1086.4
2018-12-27,14:16,Frederikssund,566.95,787.88
2018-06-04,17:34,Kerteminde,1949.51,227.09
2018-04-25,15:47,Esbjerg,943.25,994.69
2018-05-07,19:02,Greve,2228.67,82.93
2018-11-25,23:15,Gentofte,306.91,961.44
2018-04-24,07:11,Holbæk,2322.62,570.77
2018-10-12,15:50,Lolland,1690.34,212.3
2018-06-07,14:31,Ringsted,715.01,808.24
2018-12-04,14:39,Copenhagen,1994.92,64.45
2018-11-24,15:47,Morsø,2471.19,607.32
2018-03-19,18:15,Syddjurs,1518.79,1183.26
2018-06-27,10:47,Copenhagen,486.16,171.47
2018-05-24,22:21,Brøndby,92.25,96.89
2018-04-21,04:48,Syddjurs,326.49,1048.7
2018-11-07,08:02,Bornholm,2018.65,1019.84
2018-03-23,14:49,Faaborg-Midtfyn,304.71,316.04
2018-06-04,18:09,Holbæk,1725.27,1093.53
2018-12-24,20:08,Gladsaxe,993.78,1168.38
2018-05-26,12:18,Middelfart,1269.68,505.07
2018-06-20,11:19,Kolding,799.26,1028.32
2018-11-05,10:53,Halsnæs,2444.8,1101.32
2018-07-17,11:50,Esbjerg,1717.86,620.76
2018-02-05,09:22,Roskilde,2080.92,737.66
2018-09-01,22:27,Silkeborg,2528.82,306.91
2018-03-22,03:39,Randers,2011.0,1241.75
2018-09-09,07:39,Frederikshavn,2285.48,125.82
2018-02-08,19:13,Fredensborg,2402.19,711.24
2018-11-07,04:58,Lyngby-Taarbæk,798.44,1122.4
2018-01-24,04:22,Fredensborg,223.97,351.46
2018-01-29,03:07,Brønderslev,953.6,1096.3
2018-08-19,14:54,Skanderborg,1653.94,868.25
2018-10-20,11:22,Rødovre,509.56,1223.73
2018-05-10,15:22,Silkeborg,25.13,1052.03
2018-06-18,20:47,Egedal,2314.45,368.56
2018-01-15,04:04,Lyngby-Taarbæk,1465.87,901.74
2018-02-12,15:14,Dragør,437.52,495.92
2018-12-01,11:28,Kolding,1952.56,773.6
2018-08-25,21:33,Assens,1424.53,444.04
2018-11-15,23:46,Faaborg-Midtfyn,1443.06,1066.24
2018-04-17,05:44,Fredericia,2257.3,406.52
2018-06-07,10:39,Vallensbæk,765.15,1006.56
2018-07-24,08:38,Frederiksberg,2163.65,799.66
2018-01-27,21:38,Albertslund,1130.08,398.94
2018-12-13,01:52,Rudersdal,1135.67,991.13
2018-05-27,07:17,Guldborgsund,2005.51,1044.35
2018-10-13,23:50,Aalborg,1620.13,127.5
2018-08-14,05:26,Odder,71.86,10.69
2018-02-21,05:26,Ærø,1454.06,902.37
2018-12-31,20:56,Allerød,312.37,664.91
2018-02-27,12:56,Roskilde,925.03,989.84
2018-09-01,05:57,Lejre,1721.73,292.35
2018-07-07,03:45,Vallensbæk,946.32,1273.48
2018-02-23,22:09,Hedensted,2533.24,886.77
2018-02-14,20:51,Egedal,437.94,209.54
2018-06-12,04:51,Allerød,889.01,399.26
2018-10-22,16:40,Faaborg-Midtfyn,1770.06,18.22
